+----------+----------+-----------+----------+
|   Date   | Storm ID |    Name   | Distance |
| 19900824 |   AL08   |   GUSTAV  | 2853.73  |
| 19900825 |   AL09   |  HORTENSE | 1825.77  |
| 19900904 |   AL10   |  ISIDORE  | 3569.39  |
| 19900918 |   AL11   |  UNNAMED  |  660.91  |
| 19900921 |   AL12   | JOSEPHINE |  2761.8  |
| 19901003 |   AL13   |   KLAUS   |  988.47  |
| 19901006 |   AL14   |    LILI   | 3087.96  |
| 19901009 |   AL15   |   MARCO   |  830.83  |
| 19901016 |   AL16   |    NANA   |  834.24  |
| 19910629 |   AL01   |    ANA    | 2107.76  |
| 19910705 |   AL02   |  UNNAMED  |  100.57  |
| 19910816 |   AL03   |    BOB    | 4066.29  |
| 19910824 |   AL04   |  UNNAMED  |  387.49  |
| 19910828 |   AL05   |  UNNAMED  |  1303.0  |
| 19910904 |   AL06   | CLAUDETTE | 2641.61  |
| 19910907 |   AL07   |   DANNY   | 1955.17  |
| 19910908 |   AL08   |   ERIKA   |  2100.6  |
| 19911015 |   AL09   |   FABIAN  |  872.72  |
| 19911024 |   AL10   |  UNNAMED  |  318.61  |
| 19911025 |   AL11   |   GRACE   |  944.34  |
| 19911028 |   AL12   |  UNNAMED  | 2023.34  |
| 19920421 |   AL01   |  UNNAMED  |  424.42  |
| 19920625 |   AL02   |  UNNAMED  |  290.59  |
| 19920724 |   AL03   |  UNNAMED  |  343.26  |
| 19920816 |   AL04   |   ANDREW  | 4015.55  |
| 19920917 |   AL05   |   BONNIE  | 2525.84  |
| 19920921 |   AL06   |  CHARLEY  | 1672.26  |
| 19920922 |   AL07   |  DANIELLE |  626.86  |
| 19920925 |   AL08   |  UNNAMED  | 1556.54  |
| 19920926 |   AL09   |    EARL   | 1542.69  |
| 19921022 |   AL10   |  FRANCES  | 3150.55  |
| 19930531 |   AL01   |  UNNAMED  | 1124.33  |
| 19930618 |   AL02   |   ARLENE  |  562.13  |
| 19930804 |   AL03   |    BRET   | 2767.86  |
| 19930814 |   AL04   |   CINDY   |  754.61  |
| 19930822 |   AL05   |   EMILY   | 3294.62  |
| 19930823 |   AL06   |   DENNIS  | 1010.97  |
| 19930907 |   AL07   |   FLOYD   | 3546.83  |
| 19930914 |   AL08   |    GERT   | 1637.02  |
| 19930918 |   AL09   |   HARVEY  | 1519.83  |
| 19930929 |   AL10   |  UNNAMED  |  600.18  |
| 19940630 |   AL01   |  ALBERTO  | 1059.78  |
| 19940720 |   AL02   |  UNNAMED  |  212.8   |
| 19940814 |   AL03   |   BERYL   |  1183.1  |
| 19940816 |   AL04   |   CHRIS   | 2887.86  |
| 19940829 |   AL05   |  UNNAMED  |  378.19  |
| 19940909 |   AL06   |   DEBBY   |  595.74  |
| 19940921 |   AL07   |  ERNESTO  |  533.83  |
| 19940924 |   AL08   |  UNNAMED  |  296.21  |
| 19940927 |   AL09   |  UNNAMED  |  188.42  |
| 19940929 |   AL10   |  UNNAMED  |  241.39  |
| 19941102 |   AL11   |  FLORENCE | 2049.47  |
| 19941108 |   AL12   |   GORDON  | 3074.17  |
| 19950603 |   AL01   |  ALLISON  | 3614.91  |
| 19950705 |   AL02   |   BARRY   | 1241.51  |
| 19950712 |   AL03   |  CHANTAL  | 3897.61  |
| 19950728 |   AL04   |    DEAN   |  792.06  |
| 19950731 |   AL05   |    ERIN   | 1761.43  |
| 19950805 |   AL06   |  UNNAMED  |  238.18  |
| 19950808 |   AL07   |   FELIX   | 6309.87  |
| 19950809 |   AL08   | GABRIELLE |  230.81  |
| 19950822 |   AL09   |  HUMBERTO | 2450.55  |
| 19950822 |   AL10   |    IRIS   | 4753.48  |
| 19950822 |   AL11   |   JERRY   |  778.88  |
| 19950826 |   AL12   |   KAREN   | 2129.75  |
| 19950827 |   AL13   |    LUIS   | 5442.15  |
| 19950909 |   AL14   |  UNNAMED  |  1231.0  |
| 19950912 |   AL15   |  MARILYN  | 3987.71  |
| 19950926 |   AL16   |    NOEL   |  2327.9  |
| 19950927 |   AL17   |    OPAL   | 2061.05  |
| 19951004 |   AL18   |   PABLO   | 1578.98  |
| 19951007 |   AL19   |  ROXANNE  | 1707.58  |
| 19951020 |   AL20   | SEBASTIEN | 1041.59  |
| 19951027 |   AL21   |   TANYA   | 2758.16  |
| 19960617 |   AL01   |   ARTHUR  | 2515.75  |
| 19960705 |   AL02   |   BERTHA  | 5557.52  |
| 19960724 |   AL03   |   CESAR   | 1502.26  |
| 19960819 |   AL04   |   DOLLY   | 1568.49  |
| 19960819 |   AL05   |  EDOUARD  | 5409.12  |
| 19960823 |   AL06   |    FRAN   | 4801.35  |
| 19960826 |   AL07   |   GUSTAV  | 1690.85  |
| 19960903 |   AL08   |  HORTENSE | 3935.26  |
| 19960924 |   AL09   |  ISIDORE  | 2998.03  |
| 19961004 |   AL10   | JOSEPHINE |  5058.5  |
| 19961011 |   AL11   |    KYLE   |  146.05  |
| 19961014 |   AL12   |    LILI   |  5145.7  |
| 19961113 |   AL13   |   MARCO   | 1823.71  |
| 19970531 |   AL01   |  UNNAMED  |  943.85  |
| 19970630 |   AL02   |    ANA    | 1171.45  |
| 19970711 |   AL03   |    BILL   | 1154.12  |
| 19970713 |   AL04   | CLAUDETTE |  955.17  |
| 19970716 |   AL05   |   DANNY   | 2512.38  |
| 19970717 |   AL06   |  UNNAMED  |  530.16  |
| 19970903 |   AL07   |   ERIKA   | 4608.81  |
| 19971004 |   AL08   |   FABIAN  |  980.34  |
| 19971014 |   AL09   |   GRACE   | 1349.15  |
| 19980727 |   AL01   |    ALEX   | 2109.18  |
| 19980819 |   AL02   |   BONNIE  | 4027.24  |
| 19980821 |   AL03   |  CHARLEY  |  549.48  |
| 19980824 |   AL04   |  DANIELLE | 5882.78  |
| 19980831 |   AL05   |    EARL   | 3740.67  |
| 19980908 |   AL06   |  FRANCES  |  822.58  |
| 19980915 |   AL07   |  GEORGES  | 4409.86  |
| 19980917 |   AL08   |  HERMINE  |  539.46  |
| 19980919 |   AL09   |    IVAN   | 3079.84  |
| 19980921 |   AL10   |   JEANNE  | 4014.08  |
| 19980923 |   AL11   |    KARL   | 3093.27  |
| 19981005 |   AL12   |    LISA   | 2696.28  |
| 19981022 |   AL13   |   MITCH   | 6453.47  |
| 19981124 |   AL14   |   NICOLE  |  2830.0  |
| 19990611 |   AL01   |   ARLENE  |  754.05  |
| 19990702 |   AL02   |  UNNAMED  |  134.86  |
| 19990818 |   AL03   |    BRET   |  835.12  |
| 19990819 |   AL04   |   CINDY   | 3414.21  |
| 19990824 |   AL05   |   DENNIS  | 2599.66  |
| 19990824 |   AL06   |   EMILY   |  826.98  |
| 19990905 |   AL07   |  UNNAMED  |  250.95  |
| 19990907 |   AL08   |   FLOYD   | 4118.19  |
| 19990911 |   AL09   |    GERT   | 3762.77  |
| 19990919 |   AL10   |   HARVEY  |  609.61  |
| 19991004 |   AL11   |  UNNAMED  |  263.06  |
| 19991006 |   AL12   |  UNNAMED  |  277.58  |
| 19991012 |   AL13   |   IRENE   | 3037.75  |
| 19991017 |   AL14   |    JOSE   | 2520.16  |
| 19991028 |   AL15   |  KATRINA  |  818.73  |
| 19991113 |   AL16   |   LENNY   | 1828.87  |
| 20000607 |   AL01   |  UNNAMED  |  56.66   |
| 20000623 |   AL02   |  UNNAMED  | 1096.18  |
| 20000803 |   AL03   |  ALBERTO  | 7304.88  |
| 20000808 |   AL04   |  UNNAMED  |  446.42  |
| 20000813 |   AL05   |   BERYL   |  384.13  |
| 20000817 |   AL06   |   CHRIS   |  550.32  |
| 20000819 |   AL07   |   DEBBY   | 1954.41  |
| 20000901 |   AL08   |  ERNESTO  |  803.21  |
| 20000908 |   AL09   |  UNNAMED  |  154.49  |
| 20000910 |   AL10   |  FLORENCE | 1747.46  |
| 20000914 |   AL11   |   GORDON  | 2058.68  |
| 20000915 |   AL12   |   HELENE  | 4490.68  |
| 20000921 |   AL13   |   ISAAC   | 5354.24  |
| 20000925 |   AL14   |   JOYCE   | 2115.44  |
| 20000928 |   AL15   |   KEITH   | 1180.51  |
| 20001004 |   AL16   |   LESLIE  | 3582.74  |
| 20001015 |   AL17   |  MICHAEL  | 1768.56  |
| 20001019 |   AL18   |   NADINE  | 1020.27  |
| 20001025 |   AL19   |  UNNAMED  | 1740.98  |
| 20010605 |   AL01   |  ALLISON  | 2479.95  |
| 20010711 |   AL02   |  UNNAMED  |  399.45  |
| 20010802 |   AL03   |   BARRY   |  942.45  |
| 20010814 |   AL04   |  CHANTAL  | 3270.61  |
| 20010822 |   AL05   |    DEAN   |  2754.1  |
| 20010901 |   AL06   |    ERIN   |  4796.5  |
| 20010907 |   AL07   |   FELIX   | 2865.25  |
| 20010911 |   AL08   | GABRIELLE | 3320.89  |
| 20010919 |   AL09   |  UNNAMED  |  198.21  |
| 20010921 |   AL10   |  HUMBERTO | 1829.09  |
| 20011004 |   AL11   |    IRIS   | 2006.81  |
| 20011006 |   AL12   |   JERRY   |  944.95  |
| 20011011 |   AL13   |   KAREN   | 1390.99  |
| 20011027 |   AL14   |  LORENZO  | 1137.64  |
| 20011029 |   AL15   |  MICHELLE | 1648.95  |
| 20011104 |   AL16   |    NOEL   |  681.81  |
| 20011123 |   AL17   |    OLGA   | 2287.93  |
| 20020714 |   AL01   |   ARTHUR  | 2285.79  |
| 20020804 |   AL02   |   BERTHA  |  654.73  |
| 20020805 |   AL03   | CRISTOBAL |  409.66  |
| 20020829 |   AL04   |   DOLLY   | 1809.91  |
| 20020901 |   AL05   |  EDOUARD  |  588.51  |
| 20020905 |   AL06   |    FAY    |  600.24  |
| 20020907 |   AL07   |  UNNAMED  |  210.13  |
| 20020908 |   AL08   |   GUSTAV  | 2655.98  |
| 20020912 |   AL09   |   HANNA   |  640.75  |
| 20020914 |   AL10   |  ISIDORE  | 3483.58  |
| 20020917 |   AL11   | JOSEPHINE |  727.48  |
| 20020920 |   AL12   |    KYLE   | 3615.55  |
| 20020921 |   AL13   |    LILI   | 3575.65  |
| 20021014 |   AL14   |  UNNAMED  |  396.2   |
| 20030418 |   AL01   |    ANA    | 3009.92  |
| 20030611 |   AL02   |  UNNAMED  |  302.6   |
| 20030628 |   AL03   |    BILL   | 1381.48  |
| 20030707 |   AL04   | CLAUDETTE | 3432.51  |
| 20030716 |   AL05   |   DANNY   | 2515.31  |
| 20030719 |   AL06   |  UNNAMED  |  820.19  |
| 20030725 |   AL07   |  UNNAMED  |  271.72  |
| 20030814 |   AL08   |   ERIKA   |  932.06  |
| 20030821 |   AL09   |  UNNAMED  |  187.1   |
| 20030827 |   AL10   |   FABIAN  | 4936.71  |
| 20030830 |   AL11   |   GRACE   |  734.77  |
| 20030903 |   AL12   |   HENRI   |  814.89  |
| 20030906 |   AL13   |   ISABEL  | 3849.32  |
| 20030908 |   AL14   |  UNNAMED  |  407.51  |
| 20030924 |   AL15   |    JUAN   | 1353.18  |
| 20030925 |   AL16   |    KATE   | 5557.36  |
| 20030927 |   AL17   |   LARRY   |  976.02  |
| 20031010 |   AL18   |   MINDY   |  690.65  |
| 20031013 |   AL19   |  NICHOLAS | 4232.33  |
| 20031204 |   AL20   |   ODETTE  | 1983.47  |
| 20031207 |   AL21   |   PETER   | 1042.97  |
| 20040731 |   AL01   |    ALEX   | 2473.62  |
| 20040803 |   AL02   |   BONNIE  | 3581.16  |
| 20040809 |   AL03   |  CHARLEY  | 2868.26  |
| 20040813 |   AL04   |  DANIELLE |  2563.3  |
| 20040813 |   AL05   |    EARL   | 1033.79  |
| 20040825 |   AL06   |  FRANCES  | 4599.68  |
| 20040827 |   AL07   |   GASTON  | 2696.48  |
| 20040827 |   AL08   |  HERMINE  | 1028.54  |
| 20040902 |   AL09   |    IVAN   | 6683.21  |
| 20040907 |   AL10   |  UNNAMED  |  667.33  |
| 20040913 |   AL11   |   JEANNE  | 3180.07  |
| 20040916 |   AL12   |    KARL   | 5093.41  |
| 20040919 |   AL13   |    LISA   | 3303.33  |
| 20041008 |   AL14   |  MATTHEW  |  707.26  |
| 20041010 |   AL15   |   NICOLE  |  643.34  |
| 20041126 |   AL16   |    OTTO   | 1451.82  |
| 20050608 |   AL01   |   ARLENE  | 1947.04  |
| 20050628 |   AL02   |    BRET   |  226.17  |
| 20050703 |   AL03   |   CINDY   |  2597.5  |
| 20050704 |   AL04   |   DENNIS  | 3280.32  |
| 20050711 |   AL05   |   EMILY   | 3538.78  |
| 20050721 |   AL06   |  FRANKLIN | 2281.15  |
| 20050723 |   AL07   |    GERT   |  527.33  |
| 20050802 |   AL08   |   HARVEY  | 2502.86  |
| 20050804 |   AL09   |   IRENE   | 3774.82  |
| 20050813 |   AL10   |    TEN    | 1044.89  |
| 20050822 |   AL11   |    JOSE   |  184.07  |
| 20050823 |   AL12   |  KATRINA  | 1828.35  |
| 20050828 |   AL13   |    LEE    | 1808.84  |
| 20050901 |   AL14   |   MARIA   | 4078.47  |
| 20050905 |   AL15   |    NATE   | 2427.08  |
| 20050906 |   AL16   |  OPHELIA  | 4675.03  |
| 20050917 |   AL17   |  PHILIPPE | 1423.37  |
| 20050918 |   AL18   |    RITA   | 2144.14  |
| 20050930 |   AL19   |  NINETEEN |  337.96  |
| 20051001 |   AL20   |    STAN   |  735.79  |
| 20051004 |   AL21   |  UNNAMED  |  758.74  |
| 20051005 |   AL22   |   TAMMY   |  519.47  |
| 20051008 |   AL23   | WENTY-TWO | 1549.77  |
| 20051008 |   AL24   |   VINCE   |  785.33  |
| 20051015 |   AL25   |   WILMA   | 3014.88  |
| 20051022 |   AL26   |   ALPHA   |  907.84  |
| 20051026 |   AL27   |    BETA   |  431.25  |
| 20051114 |   AL28   |   GAMMA   | 1674.54  |
| 20051119 |   AL29   |   DELTA   | 3513.86  |
| 20051129 |   AL30   |  EPSILON  | 2160.61  |
| 20051230 |   AL31   |    ZETA   | 1329.59  |
| 20060610 |   AL01   |  ALBERTO  | 4475.84  |
| 20060716 |   AL02   |  UNNAMED  | 1252.78  |
| 20060718 |   AL03   |   BERYL   | 1313.04  |
| 20060801 |   AL04   |   CHRIS   | 1411.99  |
| 20060821 |   AL05   |   DEBBY   | 2088.39  |
| 20060824 |   AL06   |  ERNESTO  | 2754.22  |
| 20060903 |   AL07   |  FLORENCE | 5406.53  |
| 20060910 |   AL08   |   GORDON  |  5251.0  |
| 20060912 |   AL09   |   HELENE  | 5300.02  |
| 20060927 |   AL10   |   ISAAC   | 1783.53  |
| 20070506 |   AL01   |   ANDREA  | 1373.27  |
| 20070531 |   AL02   |   BARRY   | 2052.12  |
| 20070731 |   AL03   |  CHANTAL  | 2900.75  |
| 20070813 |   AL04   |    DEAN   | 4111.59  |
| 20070815 |   AL05   |    ERIN   | 1177.65  |
| 20070831 |   AL06   |   FELIX   | 2228.79  |
| 20070908 |   AL07   | GABRIELLE |  870.18  |
| 20070912 |   AL08   |   INGRID  | 1147.38  |
| 20070912 |   AL09   |  HUMBERTO |  434.92  |
| 20070921 |   AL10   |    TEN    |  158.44  |
| 20070923 |   AL11   |   JERRY   |  351.52  |
| 20070925 |   AL12   |   KAREN   | 1202.09  |
| 20070925 |   AL13   |  LORENZO  |  363.44  |
| 20070928 |   AL14   |  MELISSA  | 1752.04  |
| 20071011 |   AL15   |  FIFTEEN  | 1940.66  |
| 20071024 |   AL16   |    NOEL   | 4183.88  |
| 20071210 |   AL17   |    OLGA   | 1879.83  |
| 20080531 |   AL01   |   ARTHUR  |  226.87  |
| 20080703 |   AL02   |   BERTHA  | 5376.18  |
| 20080719 |   AL03   | CRISTOBAL | 1304.24  |
| 20080720 |   AL04   |   DOLLY   | 1638.92  |
| 20080803 |   AL05   |  EDOUARD  |  677.13  |
| 20080815 |   AL06   |    FAY    | 2352.16  |
| 20080825 |   AL07   |   GUSTAV  | 2866.67  |
| 20080828 |   AL08   |   HANNA   | 3600.31  |
| 20080901 |   AL09   |    IKE    | 5076.03  |
| 20080902 |   AL10   | JOSEPHINE | 1913.38  |
| 20080925 |   AL11   |    KYLE   | 1811.57  |
| 20080926 |   AL12   |   LAURA   | 2583.15  |
| 20081006 |   AL13   |   MARCO   |  312.07  |
| 20081012 |   AL14   |    NANA   |  793.08  |
| 20081013 |   AL15   |    OMAR   | 2171.97  |
| 20081014 |   AL16   |  SIXTEEN  |  182.9   |
| 20081105 |   AL17   |   PALOMA  | 1490.15  |
| 20090526 |   AL01   |    ONE    |  1108.6  |
| 20090810 |   AL02   |    ANA    | 1800.23  |
| 20090815 |   AL03   |    BILL   | 5423.52  |
| 20090816 |   AL04   | CLAUDETTE |  433.7   |
| 20090826 |   AL05   |   DANNY   |  566.95  |
| 20090901 |   AL06   |   ERIKA   |  537.81  |
| 20090907 |   AL07   |    FRED   | 3003.22  |
| 20090925 |   AL08   |   EIGHT   |  425.28  |
| 20090927 |   AL09   |   GRACE   | 2912.14  |
| 20091006 |   AL10   |   HENRI   | 1359.91  |
| 20091104 |   AL11   |    IDA    | 1439.28  |
| 20100624 |   AL01   |    ALEX   | 1349.63  |
| 20100707 |   AL02   |    TWO    |  762.82  |
| 20100722 |   AL03   |   BONNIE  | 1077.73  |
| 20100802 |   AL04   |   COLIN   | 2065.91  |
| 20100810 |   AL05   |    FIVE   | 1240.84  |
| 20100821 |   AL06   |  DANIELLE | 4994.28  |
| 20100824 |   AL07   |    EARL   | 5387.32  |
| 20100830 |   AL08   |   FIONA   | 2303.74  |
| 20100901 |   AL09   |   GASTON  | 2111.92  |
| 20100904 |   AL10   |  HERMINE  |  1336.3  |
| 20100908 |   AL11   |    IGOR   |  4738.1  |
| 20100912 |   AL12   |   JULIA   | 3462.19  |
| 20100913 |   AL13   |    KARL   | 1126.44  |
| 20100920 |   AL14   |    LISA   |  1184.1  |
| 20100923 |   AL15   |  MATTHEW  | 1109.29  |
| 20100928 |   AL16   |   NICOLE  |  600.12  |
| 20101006 |   AL17   |    OTTO   | 3548.51  |
| 20101011 |   AL18   |   PAULA   |  943.97  |
| 20101019 |   AL19   |  RICHARD  | 1040.69  |
| 20101028 |   AL20   |   SHARY   |  1128.2  |
| 20101029 |   AL21   |   TOMAS   |  3674.9  |
| 20110628 |   AL01   |   ARLENE  |  373.65  |
| 20110716 |   AL02   |    BRET   | 1553.63  |
| 20110720 |   AL03   |   CINDY   | 1768.66  |
| 20110727 |   AL04   |    DON    |  776.4   |
| 20110802 |   AL05   |   EMILY   |  1637.8  |
| 20110812 |   AL06   |  FRANKLIN | 1512.86  |
| 20110813 |   AL07   |    GERT   | 1686.88  |
| 20110819 |   AL08   |   HARVEY  |  908.9   |
| 20110821 |   AL09   |   IRENE   | 3094.78  |
| 20110825 |   AL10   |    TEN    |  376.45  |
| 20110826 |   AL11   |    JOSE   |  928.58  |
| 20110828 |   AL12   |   KATIA   | 6746.78  |
| 20110831 |   AL20   |  UNNAMED  |  469.89  |
| 20110902 |   AL13   |    LEE    |  740.83  |
| 20110906 |   AL14   |   MARIA   | 3782.56  |
| 20110906 |   AL15   |    NATE   |  463.1   |
| 20110920 |   AL16   |  OPHELIA  | 4429.22  |
| 20110923 |   AL17   |  PHILIPPE | 4153.54  |
| 20111022 |   AL18   |    RINA   |  882.09  |
| 20111106 |   AL19   |    SEAN   | 1536.63  |
| 20120519 |   AL01   |  ALBERTO  | 1035.63  |
| 20120525 |   AL02   |   BERYL   | 2248.04  |
| 20120617 |   AL03   |   CHRIS   | 2788.21  |
| 20120623 |   AL04   |   DEBBY   |  520.57  |
| 20120801 |   AL05   |  ERNESTO  | 2999.25  |
| 20120803 |   AL06   |  FLORENCE | 1777.23  |
| 20120809 |   AL07   |   HELENE  | 3445.82  |
| 20120815 |   AL08   |   GORDON  | 2292.37  |
| 20120820 |   AL09   |   ISAAC   | 3511.38  |
| 20120821 |   AL10   |   JOYCE   |  899.19  |
| 20120828 |   AL11   |    KIRK   | 2182.68  |
| 20120828 |   AL12   |   LESLIE  | 4271.83  |
| 20120902 |   AL13   |  MICHAEL  | 1948.38  |
| 20120910 |   AL14   |   NADINE  | 5175.68  |
| 20121002 |   AL15   |   OSCAR   |  846.97  |
| 20121010 |   AL16   |   PATTY   |  88.61   |
| 20121012 |   AL17   |   RAFAEL  | 5521.43  |
| 20121021 |   AL18   |   SANDY   | 2326.51  |
| 20121021 |   AL19   |    TONY   |  1590.7  |
| 20130605 |   AL01   |   ANDREA  | 1514.68  |
| 20130616 |   AL02   |   BARRY   | 1054.29  |
| 20130707 |   AL03   |  CHANTAL  | 1808.24  |
| 20130722 |   AL04   |   DORIAN  | 4035.51  |
| 20130815 |   AL05   |    ERIN   | 1234.06  |
| 20130825 |   AL06   |  FERNAND  |  253.53  |
| 20130904 |   AL07   | GABRIELLE | 1570.42  |
| 20130906 |   AL08   |   EIGHT   |  106.32  |
| 20130908 |   AL09   |  HUMBERTO | 2357.37  |
| 20130912 |   AL10   |   INGRID  |  679.13  |
| 20130928 |   AL11   |   JERRY   | 1680.85  |
| 20131003 |   AL12   |   KAREN   |  486.19  |
| 20131021 |   AL13   |  LORENZO  |  753.07  |
| 20131117 |   AL14   |  MELISSA  | 2443.57  |
| 20131203 |   AL15   |  UNNAMED  |  563.52  |
| 20140628 |   AL01   |   ARTHUR  | 2793.83  |
| 20140719 |   AL02   |    TWO    | 1562.54  |
| 20140729 |   AL03   |   BERTHA  |  5715.6  |
| 20140823 |   AL04   | CRISTOBAL | 3941.88  |
| 20140901 |   AL05   |   DOLLY   |  619.69  |
| 20140910 |   AL06   |  EDOUARD  | 3572.58  |
| 20141010 |   AL07   |    FAY    | 1020.76  |
| 20141011 |   AL08   |  GONZALO  | 3475.31  |
| 20141021 |   AL09   |   HANNA   | 1453.76  |
| 20150506 |   AL01   |    ANA    | 1305.83  |
| 20150616 |   AL02   |    BILL   |  1326.8  |
| 20150712 |   AL03   | CLAUDETTE | 1157.44  |
| 20150817 |   AL04   |   DANNY   | 1935.31  |
| 20150824 |   AL05   |   ERIKA   |  1379.7  |
| 20150830 |   AL06   |    FRED   | 1740.77  |
| 20150905 |   AL07   |   GRACE   | 1371.53  |
| 20150908 |   AL08   |   HENRI   |  370.17  |
| 20150915 |   AL09   |    NINE   |  726.7   |
| 20150915 |   AL10   |    IDA    | 2347.11  |
| 20150926 |   AL11   |  JOAQUIN  | 4493.32  |
| 20151108 |   AL12   |    KATE   | 2274.03  |
| 20160107 |   AL01   |    ALEX   | 4786.54  |
| 20160527 |   AL02   |   BONNIE  | 3365.51  |
| 20160605 |   AL03   |   COLIN   | 2049.02  |
| 20160618 |   AL04   |  DANIELLE |  447.51  |
| 20160802 |   AL05   |    EARL   | 1181.72  |
| 20160816 |   AL06   |   FIONA   | 2154.51  |
| 20160821 |   AL07   |   GASTON  | 4058.02  |
| 20160827 |   AL08   |   EIGHT   |  820.63  |
| 20160828 |   AL09   |  HERMINE  | 2213.99  |
| 20160912 |   AL10   |    IAN    | 2541.24  |
| 20160913 |   AL11   |   JULIA   | 1109.27  |
| 20160912 |   AL12   |    KARL   | 4588.83  |
| 20160919 |   AL13   |    LISA   |  1536.9  |
| 20160928 |   AL14   |  MATTHEW  | 2606.89  |
| 20161004 |   AL15   |   NICOLE  | 3508.74  |
| 20161117 |   AL16   |    OTTO   | 1215.89  |
| 20170416 |   AL01   |   ARLENE  | 2034.37  |
| 20170618 |   AL02   |    BRET   |  799.01  |
| 20170619 |   AL03   |   CINDY   | 1504.07  |
| 20170705 |   AL04   |  UNNAMED  |  835.42  |
| 20170717 |   AL05   |    DON    |  559.65  |
| 20170730 |   AL06   |   EMILY   |  495.01  |
| 20170806 |   AL07   |  FRANKLIN | 1036.27  |
| 20170812 |   AL08   |    GERT   | 2690.13  |
| 20170816 |   AL09   |   HARVEY  | 4351.01  |
| 20170830 |   AL11   |    IRMA   | 4155.84  |
| 20170904 |   AL12   |    JOSE   | 4214.33  |
| 20170905 |   AL13   |   KATIA   |  362.93  |
| 20170914 |   AL14   |    LEE    | 4183.98  |
| 20170916 |   AL15   |   MARIA   | 4892.94  |
| 20171003 |   AL16   |    NATE   | 3206.98  |
| 20171006 |   AL17   |  OPHELIA  | 3382.26  |
| 20171027 |   AL18   |  PHILIPPE |  377.14  |
| 20171104 |   AL19   |    RINA   |  1307.8  |
| 20180525 |   AL01   |  ALBERTO  |  1793.2  |
| 20180704 |   AL02   |   BERYL   | 4252.93  |
| 20180705 |   AL03   |   CHRIS   |  3662.5  |
| 20180802 |   AL04   |   DEBBY   | 2534.67  |
| 20180815 |   AL05   |  ERNESTO  | 2045.18  |
| 20180830 |   AL06   |  FLORENCE | 4711.67  |
| 20180902 |   AL07   |   GORDON  | 1158.85  |
| 20180907 |   AL08   |   HELENE  | 3702.79  |
| 20180907 |   AL09   |   ISAAC   | 2027.64  |
| 20180912 |   AL10   |   JOYCE   | 1964.73  |
| 20180921 |   AL11   |  UNNAMED  |  91.12   |
| 20180922 |   AL12   |    KIRK   | 2570.91  |
| 20180922 |   AL13   |   LESLIE  | 5667.41  |
| 20181006 |   AL14   |  MICHAEL  |  4610.2  |
| 20181008 |   AL15   |   NADINE  |  758.8   |
| 20181026 |   AL16   |   OSCAR   |  3810.8  |
+----------+----------+-----------+----------+
