+----------+-----------+----------+
| Storm ID |    Name   | Distance |
| AL022015 |    BILL   |  1326.8  |
| AL032015 | CLAUDETTE | 1157.44  |
| AL042015 |   DANNY   | 1935.31  |
| AL052015 |   ERIKA   |  1379.7  |
| AL062015 |    FRED   | 1740.77  |
| AL072015 |   GRACE   | 1371.53  |
| AL082015 |   HENRI   |  370.17  |
| AL092015 |    NINE   |  726.7   |
| AL102015 |    IDA    | 2347.11  |
| AL112015 |  JOAQUIN  | 4493.32  |
| AL122015 |    KATE   | 2274.03  |
| AL012016 |    ALEX   | 4786.54  |
| AL022016 |   BONNIE  | 3365.51  |
| AL032016 |   COLIN   | 2049.02  |
| AL042016 |  DANIELLE |  447.51  |
| AL052016 |    EARL   | 1181.72  |
| AL062016 |   FIONA   | 2154.51  |
| AL072016 |   GASTON  | 4058.02  |
| AL082016 |   EIGHT   |  820.63  |
| AL092016 |  HERMINE  | 2213.99  |
| AL102016 |    IAN    | 2541.24  |
| AL112016 |   JULIA   | 1109.27  |
| AL122016 |    KARL   | 4588.83  |
| AL132016 |    LISA   |  1536.9  |
| AL142016 |  MATTHEW  | 2606.89  |
| AL152016 |   NICOLE  | 3508.74  |
| AL162016 |    OTTO   | 1215.89  |
| AL012017 |   ARLENE  | 2034.37  |
| AL022017 |    BRET   |  799.01  |
| AL032017 |   CINDY   | 1504.07  |
| AL042017 |  UNNAMED  |  835.42  |
| AL052017 |    DON    |  559.65  |
| AL062017 |   EMILY   |  495.01  |
| AL072017 |  FRANKLIN | 1036.27  |
| AL082017 |    GERT   | 2690.13  |
| AL092017 |   HARVEY  | 4351.01  |
| AL112017 |    IRMA   | 4155.84  |
| AL122017 |    JOSE   | 4214.33  |
| AL132017 |   KATIA   |  362.93  |
| AL142017 |    LEE    | 4183.98  |
| AL152017 |   MARIA   | 4892.94  |
| AL162017 |    NATE   | 3206.98  |
| AL172017 |  OPHELIA  | 3382.26  |
| AL182017 |  PHILIPPE |  377.14  |
| AL192017 |    RINA   |  1307.8  |
| AL012018 |  ALBERTO  |  1793.2  |
| AL022018 |   BERYL   | 4252.93  |
| AL032018 |   CHRIS   |  3662.5  |
| AL042018 |   DEBBY   | 2534.67  |
| AL052018 |  ERNESTO  | 2045.18  |
| AL062018 |  FLORENCE | 4711.67  |
| AL072018 |   GORDON  | 1158.85  |
| AL082018 |   HELENE  | 3702.79  |
| AL092018 |   ISAAC   | 2027.64  |
| AL102018 |   JOYCE   | 1964.73  |
| AL112018 |  UNNAMED  |  91.12   |
| AL122018 |    KIRK   | 2570.91  |
| AL132018 |   LESLIE  | 5667.41  |
| AL142018 |  MICHAEL  |  4610.2  |
| AL152018 |   NADINE  |  758.8   |
| AL162018 |   OSCAR   |  3810.8  |
| EP011949 |  UNNAMED  |  221.3   |
| EP021949 |  UNNAMED  | 1041.26  |
| EP031949 |  UNNAMED  |  940.35  |
| EP041949 |  UNNAMED  |  353.64  |
| EP051949 |  UNNAMED  |  488.86  |
| EP061949 |  UNNAMED  |  422.38  |
| EP011950 |  UNNAMED  |  735.86  |
| EP021950 |  UNNAMED  |  540.1   |
| EP031950 |  UNNAMED  |  610.31  |
| CP011950 |    HIKI   | 2183.04  |
| EP041950 |  UNNAMED  |  140.36  |
| EP051950 |  UNNAMED  |  674.03  |
| EP061950 |  UNNAMED  |  260.02  |
| EP011951 |  UNNAMED  |  489.87  |
| EP021951 |  UNNAMED  |  375.77  |
| EP031951 |  UNNAMED  |  175.45  |
| EP041951 |  UNNAMED  |  213.4   |
| EP051951 |  UNNAMED  | 2097.55  |
| EP061951 |  UNNAMED  | 1483.09  |
| EP071951 |  UNNAMED  |  505.87  |
| EP081951 |  UNNAMED  | 1187.63  |
| EP091951 |  UNNAMED  |  705.98  |
| EP011952 |  UNNAMED  |  385.91  |
| EP021952 |  UNNAMED  |  610.73  |
| EP031952 |  UNNAMED  |  411.34  |
| EP041952 |  UNNAMED  |  616.23  |
| EP051952 |  UNNAMED  | 1222.06  |
| EP061952 |  UNNAMED  |  261.87  |
| EP071952 |  UNNAMED  |  392.04  |
| EP011953 |  UNNAMED  |  383.78  |
| EP021953 |  UNNAMED  |  242.6   |
| EP031953 |  UNNAMED  |  346.07  |
| EP041953 |  UNNAMED  |  957.35  |
| EP011954 |  UNNAMED  |  607.61  |
| EP021954 |  UNNAMED  | 1098.39  |
| EP031954 |  UNNAMED  | 1481.86  |
| EP041954 |  UNNAMED  |  1188.5  |
| EP051954 |  UNNAMED  | 1904.51  |
| EP061954 |  UNNAMED  |  837.79  |
| EP071954 |  UNNAMED  | 1098.61  |
| EP081954 |  UNNAMED  | 1260.08  |
| EP091954 |  UNNAMED  |  681.12  |
| EP101954 |  UNNAMED  |  326.55  |
| EP111954 |  UNNAMED  | 1622.42  |
| EP011955 |  UNNAMED  |  287.4   |
| EP021955 |  UNNAMED  |  435.43  |
| EP031955 |  UNNAMED  |  600.38  |
| EP041955 |  UNNAMED  |  506.88  |
| EP051955 |  UNNAMED  |  556.33  |
| EP061955 |  UNNAMED  |  263.58  |
| EP011956 |  UNNAMED  |  522.23  |
| EP021956 |  UNNAMED  |  723.2   |
| EP031956 |  UNNAMED  |  380.79  |
| EP041956 |  UNNAMED  |  393.49  |
| EP051956 |  UNNAMED  |  892.03  |
| EP061956 |  UNNAMED  |  343.69  |
| EP071956 |  UNNAMED  | 1144.79  |
| EP081956 |  UNNAMED  |  293.49  |
| EP091956 |  UNNAMED  |  466.26  |
| EP101956 |  UNNAMED  |  1197.9  |
| EP111956 |  UNNAMED  |  312.84  |
| EP011957 |   KANOA   | 2725.02  |
| EP021957 |  UNNAMED  | 2847.38  |
| EP031957 |  UNNAMED  | 1220.75  |
| CP011957 |   DELLA   | 3029.45  |
| EP041957 |  UNNAMED  |  427.15  |
| EP051957 |  UNNAMED  |  289.86  |
| EP061957 |  UNNAMED  |  306.21  |
| CP021957 |  UNNAMED  |  794.96  |
| EP071957 |  UNNAMED  |  151.59  |
| EP081957 |  UNNAMED  | 1398.27  |
| EP091957 |  UNNAMED  |  530.68  |
| EP101957 |  UNNAMED  |  736.34  |
| CP031957 |    NINA   | 1421.88  |
| EP011958 |  UNNAMED  | 1253.53  |
| EP021958 |  UNNAMED  |  385.02  |
| EP031958 |  UNNAMED  |  615.52  |
| EP041958 |  UNNAMED  |  685.37  |
| EP051958 |  UNNAMED  | 1125.12  |
| EP061958 |  UNNAMED  |  290.12  |
| CP011958 |  UNNAMED  |  343.77  |
| EP071958 |  UNNAMED  |  368.11  |
| EP081958 |  UNNAMED  |  946.5   |
| EP091958 |  UNNAMED  |  525.1   |
| EP101958 |  UNNAMED  | 1596.05  |
| EP111958 |  UNNAMED  |  691.91  |
| EP121958 |  UNNAMED  |  255.13  |
| EP011959 |  UNNAMED  |  632.31  |
| EP021959 |  UNNAMED  |  462.17  |
| EP031959 |  UNNAMED  | 1430.87  |
| EP041959 |  UNNAMED  |  780.08  |
| EP051959 |  UNNAMED  |  114.2   |
| CP011959 |    DOT    | 1464.82  |
| EP061959 |  UNNAMED  |  443.29  |
| EP071959 |  UNNAMED  |  356.77  |
| EP081959 |  UNNAMED  |  365.42  |
| EP091959 |  UNNAMED  | 1804.93  |
| CP021959 |   PATSY   | 1007.22  |
| EP101959 |  UNNAMED  |  767.61  |
| CP031959 |   WANDA   |  402.68  |
| EP111959 |  UNNAMED  |  273.61  |
| EP121959 |  UNNAMED  |  930.88  |
| EP011960 |  ANNETTE  |  857.39  |
| EP021960 |   BONNY   |  638.73  |
| EP031960 |  CELESTE  |  817.76  |
| EP041960 |   DIANA   | 1150.17  |
| EP051960 |  ESTELLE  | 2262.17  |
| EP061960 |  FERNANDA | 1130.65  |
| EP071960 |  HYACINTH |  346.59  |
| EP011961 |    IVA    |  576.27  |
| EP021961 |   JOANNE  |  263.69  |
| EP031961 |  KATHLEEN |  198.62  |
| EP041961 |    LIZA   | 1500.72  |
| EP051961 |   NAOMI   |  241.05  |
| EP061961 |    ORLA   |  638.99  |
| EP071961 |  PAULINE  |  264.91  |
| EP081961 |  REBECCA  |  372.1   |
| EP101961 |    TARA   |  430.6   |
| EP011962 |  VALERIE  |  557.4   |
| EP021962 |   WILLA   |  637.41  |
| EP031962 |    AVA    |  614.44  |
| EP041962 |  UNNAMED  |  196.1   |
| EP051962 |  UNNAMED  |  892.88  |
| EP061962 |  BERNICE  |  601.17  |
| EP071962 |  CLAUDIA  |  904.44  |
| EP081962 |  UNNAMED  |  561.44  |
| EP091962 |   DOREEN  | 1024.51  |
| EP011963 |   EMILY   |  239.62  |
| EP021963 |  FLORENCE |  992.32  |
| EP031963 |   GLENDA  |  468.1   |
| CP011963 |  UNNAMED  | 2541.86  |
| EP041963 |  JEN-KATH | 2546.92  |
| EP051963 |    IRAH   | 3286.58  |
| EP061963 |  LILLIAN  |  639.54  |
| EP071963 |    MONA   |  672.79  |
| EP011964 |  NATALIE  |  711.95  |
| EP021964 |   ODESSA  | 1163.26  |
| EP031964 |  PRUDENCE |  1148.2  |
| EP041964 |  ROSALYN  |  285.14  |
| EP051964 |   TILLIE  |  358.89  |
| EP011965 |  VICTORIA |  868.99  |
| EP021965 |   WALLIE  |  273.58  |
| EP031965 |    AVA    | 1263.65  |
| EP041965 |  BERNICE  | 1766.35  |
| EP051965 |  CLAUDIA  | 1252.54  |
| EP061965 |   DOREEN  | 2331.55  |
| EP071965 |   EMILY   | 1139.98  |
| EP081965 |  FLORENCE | 1451.32  |
| EP091965 |   GLENDA  | 1531.93  |
| EP101965 |   HAZEL   |  431.42  |
| EP011966 |   ADELE   |  385.93  |
| EP021966 |   BLANCA  | 2884.97  |
| EP031966 |   CONNIE  | 1981.23  |
| EP041966 |  DOLORES  | 2194.52  |
| EP051966 |   EILEEN  | 1309.44  |
| EP061966 | FRANCESCA | 2132.48  |
| EP071966 |  GRETCHEN |  778.46  |
| EP081966 |   HELGA   | 1569.48  |
| EP091966 |    IONE   |  507.95  |
| EP101966 |   JOYCE   |  711.27  |
| EP111966 |  KIRSTEN  |  849.83  |
| EP121966 |  LORRAINE |  187.6   |
| EP131966 |   MAGGIE  |  813.33  |
| EP011967 |   AGATHA  |  473.04  |
| EP021967 |  BRIDGET  |  106.27  |
| EP031967 |  CARLOTTA |  836.36  |
| EP041967 |   DENISE  | 4162.03  |
| EP051967 |  ELEANOR  | 2451.93  |
| EP061967 |  FRANCENE |  1269.4  |
| EP071967 | GEORGETTE | 1075.99  |
| EP081967 |    ILSA   |  1515.5  |
| EP091967 |   JEWEL   | 1018.23  |
| EP101967 |  KATRINA  |  1225.8  |
| EP111967 |    LILY   | 1715.39  |
| CP011967 |   SARAH   | 4280.75  |
| EP121967 |   MONICA  |  637.88  |
| EP131967 |  NANETTE  | 1288.57  |
| EP141967 |   OLIVIA  | 1215.65  |
| EP151967 | PRISCILLA | 1556.71  |
| EP161967 |   RAMONA  | 2394.57  |
| EP011968 |  ANNETTE  |  336.84  |
| EP021968 |   BONNY   | 1160.16  |
| EP031968 |  CELESTE  | 1529.63  |
| EP041968 |   DIANA   | 1678.71  |
| EP051968 |  ESTELLE  | 2315.62  |
| EP061968 |  FERNANDA | 2473.08  |
| EP071968 |    GWEN   | 1212.74  |
| EP081968 |  HYACINTH |  894.0   |
| EP091968 |    IVA    | 1702.64  |
| EP101968 |   JOANNE  | 1844.69  |
| EP111968 |  KATHLEEN | 2608.05  |
| EP121968 |    LIZA   | 1733.08  |
| EP131968 |  MADELINE |  345.64  |
| EP141968 |   NAOMI   | 1309.28  |
| EP151968 |    ORLA   |  1790.2  |
| EP161968 |  PAULINE  |  1418.2  |
| EP171968 |  REBECCA  | 1056.07  |
| EP181968 |   SIMONE  |  96.33   |
| EP191968 |    TARA   | 2015.12  |
| EP011969 |    AVA    | 1564.24  |
| EP021969 |  BERNICE  | 1863.91  |
| EP031969 |  CLAUDIA  |  511.91  |
| EP041969 |   DOREEN  |  908.19  |
| EP051969 |   EMILY   |  490.37  |
| EP061969 |  FLORENCE |  750.57  |
| EP071969 |   GLENDA  | 1127.38  |
| EP081969 |  HEATHER  |  897.29  |
| EP091969 |    IRAH   |  323.26  |
| EP101969 |  JENNIFER |  832.07  |
| EP011970 |   ADELE   | 1949.08  |
| EP021970 |   BLANCA  |  196.04  |
| EP031970 |   CONNIE  |  500.28  |
| EP041970 |   EILEEN  |  732.12  |
| EP051970 | FRANCESCA | 2178.48  |
| EP061970 |  GRETCHEN |  860.84  |
| EP071970 |   HELGA   |  581.83  |
| EP081970 |   IONE-2  |  954.59  |
| EP091970 |   IONE-1  |  184.44  |
| EP101970 |   JOYCE   |  957.02  |
| EP111970 |  KRISTEN  |  902.66  |
| EP121970 |  LORRAINE | 2782.16  |
| EP131970 |   MAGGIE  | 1699.87  |
| EP141970 |   NORMA   | 1025.43  |
| CP011970 |    DOT    |  1167.3  |
| EP151970 |   ORLENE  |  303.68  |
| EP161970 |  PATRICIA | 2076.45  |
| EP171970 |  ROSALIE  |  513.0   |
| EP181970 |   SELMA   |  955.75  |
| EP011971 |   AGATHA  |  809.74  |
| EP021971 |  BRIDGET  | 1395.84  |
| EP031971 |  CARLOTTA |  1736.6  |
| EP041971 |   DENISE  | 3447.16  |
| EP051971 |  ELEANOR  |  1433.6  |
| EP061971 | FRANCESCA | 1452.33  |
| EP071971 | GEORGETTE | 1655.35  |
| EP081971 |   HILARY  | 2135.51  |
| EP091971 |    ILSA   | 1886.41  |
| EP101971 |   JEWEL   |  990.98  |
| EP111971 |  KATRINA  | 1103.25  |
| EP121971 |    LILY   |  876.83  |
| EP131971 |   MONICA  |  961.3   |
| EP141971 |  NANETTE  | 1500.19  |
| EP151971 |   OLIVIA  | 2263.59  |
| EP161971 | PRISCILLA | 1396.48  |
| EP171971 |   RAMONA  |  755.68  |
| EP181971 |   SHARON  |  673.64  |
| EP011972 |  ANNETTE  |  664.76  |
| EP021972 |   BONNY   |  658.02  |
| EP031972 |  CELESTE  | 3452.39  |
| EP041972 |   DIANA   | 2448.13  |
| EP051972 |  ESTELLE  | 1707.01  |
| EP061972 |  FERNANDA | 3200.64  |
| EP071972 |    GWEN   | 1842.87  |
| EP081972 |  HYACINTH | 2878.22  |
| EP091972 |    IVA    | 1603.79  |
| CP011972 |    JUNE   |  915.53  |
| EP101972 |   JOANNE  | 1604.82  |
| EP111972 |  KATHLEEN |  350.66  |
| CP021972 |    RUBY   | 2124.03  |
| EP121972 |    LIZA   |  327.71  |
| EP011973 |    AVA    | 2282.51  |
| EP021973 |  BERNICE  |  410.45  |
| EP031973 |  CLAUDIA  |  557.47  |
| EP041973 |   DOREEN  |  4112.1  |
| EP051973 |   EMILY   | 1641.35  |
| EP061973 |  FLORENCE | 1227.88  |
| EP071973 |   GLENDA  | 1574.54  |
| EP081973 |  HEATHER  |  182.14  |
| EP091973 |    IRAH   | 1157.52  |
| EP101973 |  JENNIFER |  970.56  |
| EP111973 | KATHERINE | 2427.46  |
| EP121973 |  LILLIAN  | 1023.59  |
| EP011974 |   ALETTA  |  473.79  |
| EP021974 |   BLANCA  |  662.87  |
| EP031974 |   CONNIE  | 1640.45  |
| EP041974 |  DOLORES  |  438.06  |
| EP051974 |   EILEEN  |  400.44  |
| EP061974 | FRANCESCA | 1405.82  |
| EP071974 |  GRETCHEN | 1211.88  |
| EP081974 |   HELGA   |  891.07  |
| EP091974 |    IONE   |  1947.7  |
| CP011974 |   OLIVE   | 1145.27  |
| EP101974 |   JOYCE   | 1203.23  |
| EP111974 |  KIRSTEN  |  997.16  |
| EP121974 |  LORRAINE |  903.44  |
| EP131974 |   MAGGIE  | 1062.28  |
| EP141974 |   NORMA   |  240.3   |
| EP151974 |   ORLENE  | 1067.23  |
| EP161974 |  PATRICIA | 2602.32  |
| EP171974 |  ROSALIE  |  443.33  |
| EP011975 |   AGATHA  |  642.0   |
| EP021975 |  BRIDGET  |  824.75  |
| EP031975 |  CARLOTTA | 1741.44  |
| EP041975 |   DENISE  | 1847.45  |
| EP051975 |  ELEANOR  |  399.84  |
| EP061975 |  FRANCENE |  544.47  |
| EP071975 | GEORGETTE |  744.29  |
| EP081975 |   HILARY  | 1101.36  |
| EP091975 |    ILSA   | 1999.98  |
| EP101975 |   JEWEL   |  1737.4  |
| EP111975 |  KATRINA  | 1849.47  |
| CP011975 |  UNNAMED  | 2285.43  |
| EP121975 |    LILY   | 1359.75  |
| EP131975 |   MONICA  |  638.38  |
| EP141975 |  NANETTE  | 1090.29  |
| EP151975 |   OLIVIA  |  823.88  |
| EP161975 | PRISCILLA | 1127.51  |
| EP011976 |  ANNETTE  |  1487.3  |
| EP021976 |   BONNY   |  915.58  |
| EP031976 |  CELESTE  | 1868.18  |
| EP041976 |   DIANA   | 2621.38  |
| EP051976 |  ESTELLE  |  497.29  |
| EP061976 |  FERNANDA |  1218.8  |
| EP071976 |    GWEN   |  3738.1  |
| EP081976 |  HYACINTH | 2402.88  |
| EP091976 |    IVA    | 2047.17  |
| EP101976 |   JOANNE  | 2339.17  |
| EP111976 |  KATHLEEN |  1538.1  |
| CP011976 |    KATE   | 1182.22  |
| EP121976 |    LIZA   | 1050.95  |
| EP131976 |  MADELINE |  1044.3  |
| EP141976 |   NAOMI   |  941.62  |
| EP011977 |    AVA    |  523.65  |
| EP021977 |  BERNICE  |  949.73  |
| EP031977 |  CLAUDIA  | 1120.73  |
| EP041977 |   DOREEN  | 1153.68  |
| EP051977 |   EMILY   |  416.43  |
| EP061977 |  FLORENCE | 1018.51  |
| EP071977 |   GLENDA  | 1217.36  |
| EP081977 |  HEATHER  |  997.42  |
| EP011978 |   ALETTA  |  292.03  |
| EP021978 |    BUD    |  857.87  |
| EP031978 |  CARLOTTA | 1869.03  |
| EP041978 |   DANIEL  | 2234.54  |
| EP051978 |   EMILIA  |  959.73  |
| EP061978 |    FICO   | 4708.34  |
| EP071978 |   GILMA   | 1895.45  |
| EP081978 |   HECTOR  | 1850.95  |
| EP091978 |    IVA    |  745.21  |
| EP101978 |    JOHN   | 2846.44  |
| EP111978 |   KRISTY  | 2468.51  |
| EP121978 |    LANE   | 1373.11  |
| EP131978 |   MIRIAM  | 3278.68  |
| EP141978 |   NORMAN  | 2113.73  |
| EP151978 |   OLIVIA  |  410.06  |
| EP161978 |    PAUL   | 1026.14  |
| EP171978 |    ROSA   |  825.7   |
| CP011978 |   SUSAN   |  943.09  |
| EP181978 |   SERGIO  |  760.27  |
| EP011979 |   ANDRES  |  737.89  |
| EP021979 |   BLANCA  | 1345.29  |
| EP031979 |   CARLOS  |  555.4   |
| EP041979 |  DOLORES  | 1803.22  |
| EP051979 |  ENRIQUE  | 1466.37  |
| EP061979 |    FEFA   |  1277.3  |
| EP071979 | GUILLERMO |  667.02  |
| EP081979 |   HILDA   |  834.04  |
| EP091979 |  IGNACIO  | 1273.48  |
| EP101979 |   JIMENA  |  728.8   |
| EP011980 |   AGATHA  | 1661.79  |
| EP021980 |    BLAS   |  475.58  |
| EP031980 |   CELIA   | 1206.55  |
| EP041980 |   DARBY   |  1088.7  |
| EP051980 |  ESTELLE  |  298.85  |
| EP061980 |   FRANK   |  620.43  |
| EP071980 | GEORGETTE |  999.82  |
| EP081980 |   HOWARD  | 1421.36  |
| EP091980 |    ISIS   |  984.19  |
| EP101980 |   JAVIER  | 1518.49  |
| EP111980 |    KAY    |  3331.0  |
| EP121980 |   LESTER  |  479.24  |
| EP131980 |  MADELINE |  263.27  |
| EP141980 |   NEWTON  |  273.46  |
| EP011981 |   ADRIAN  |  577.3   |
| EP021981 |  BEATRIZ  | 1403.89  |
| EP031981 |   CALVIN  |  741.11  |
| EP041981 |    DORA   | 1378.36  |
| EP051981 |   EUGENE  | 1157.41  |
| EP061981 |  FERNANDA | 2174.39  |
| EP071981 |    GREG   | 2142.21  |
| EP081981 |   HILARY  | 1352.84  |
| EP091981 |   IRWIN   |  759.85  |
| EP101981 |    JOVA   | 2138.91  |
| EP111981 |    KNUT   |  855.94  |
| EP121981 |   LIDIA   |  401.52  |
| EP131981 |    MAX    |  293.03  |
| EP141981 |   NORMA   |  686.43  |
| EP151981 |    OTIS   |  991.91  |
| EP011982 |   ALETTA  |  729.89  |
| EP021982 |    BUD    |  324.83  |
| EP031982 |  CARLOTTA |  844.94  |
| EP041982 |   DANIEL  | 3939.91  |
| EP051982 |   EMILIA  |  920.43  |
| EP061982 |   FABIO   | 1743.05  |
| EP071982 |   GILMA   | 2539.08  |
| EP081982 |   HECTOR  | 1548.28  |
| EP091982 |    IVA    |  1549.5  |
| EP101982 |    JOHN   | 2241.43  |
| EP111982 |   KRISTY  | 2457.75  |
| EP121982 |    LANE   | 1825.91  |
| EP131982 |   MIRIAM  | 2988.02  |
| CP011982 |   AKONI   |  680.54  |
| EP141982 |   NORMAN  | 1439.95  |
| CP021982 |    EMA    |  355.93  |
| CP031982 |    HANA   |  323.09  |
| EP151982 |   OLIVIA  | 1875.76  |
| EP161982 |    PAUL   |  1975.9  |
| EP171982 |    ROSA   |  706.51  |
| EP181982 |   SERGIO  | 2536.71  |
| EP191982 |    TARA   | 1810.08  |
| CP041982 |    IWA    | 1491.79  |
| EP011983 |   ADOLPH  | 1551.63  |
| EP021983 |  BARBARA  | 1678.18  |
| EP031983 |   COSME   |  756.94  |
| EP041983 |  DALILIA  | 1648.06  |
| EP051983 |   ERICK   | 1210.38  |
| EP061983 |  FLOSSIE  |  916.16  |
| EP071983 |    GIL    | 4293.27  |
| EP081983 | HENRIETTE | 2923.22  |
| EP091983 |   ISMAEL  | 1237.45  |
| EP101983 |  JULIETTE | 1343.74  |
| EP111983 |    KIKO   | 1362.66  |
| EP121983 |   LORENA  |  1591.2  |
| EP131983 |   MANUEL  | 1776.63  |
| EP141983 |   NARDA   | 2879.46  |
| EP151983 |   OCTAVE  |  933.99  |
| EP161983 | PRISCILLA | 1327.56  |
| EP171983 |  RAYMOND  | 3355.11  |
| EP181983 |   SONIA   | 1339.98  |
| EP191983 |    TICO   | 1409.83  |
| EP201983 |   VELMA   |  248.63  |
| EP211983 |   WINNIE  |  278.02  |
| EP011984 |    ALMA   | 1276.85  |
| EP021984 |   BORIS   | 1877.07  |
| EP031984 |  CRISTINA |  1286.9  |
| EP041984 |  DOUGLAS  | 2555.58  |
| EP051984 |   ELIDA   | 1921.97  |
| EP061984 |   FAUSTO  |  996.72  |
| EP071984 | GENEVIEVE | 1298.66  |
| EP081984 |   HERNAN  |  849.98  |
| EP091984 |   ISELLE  | 1847.62  |
| EP101984 |   JULIO   |  679.28  |
| CP011984 |    KELI   | 1476.58  |
| EP111984 |   KENNA   |  793.65  |
| EP121984 |    LALA   | 2103.16  |
| EP131984 |   LOWELL  | 1097.37  |
| CP021984 |    MOKE   |  199.3   |
| EP141984 |   MARIE   | 1260.22  |
| EP151984 |  NORBERT  | 1873.02  |
| EP161984 |   ODILE   |  702.18  |
| EP171984 |    POLO   | 1551.63  |
| EP181984 |   RACHEL  | 1383.26  |
| EP191984 |   SIMON   | 2103.79  |
| EP011985 |   ANDRES  | 1680.11  |
| EP021985 |   BLANCA  | 1875.04  |
| EP031985 |   CARLOS  |  310.5   |
| EP041985 |  DOLORES  | 2353.91  |
| EP051985 |  ENRIQUE  | 2078.21  |
| EP061985 |    FEFA   |  843.49  |
| EP071985 | GUILLERMO | 1574.37  |
| EP081985 |   HILDA   |  530.86  |
| EP091985 |  IGNACIO  | 1436.08  |
| EP101985 |   JIMENA  | 1858.03  |
| EP111985 |   KEVIN   | 1870.98  |
| EP121985 |   LINDA   |  2163.6  |
| EP131985 |   MARTY   | 1507.24  |
| EP141985 |    NORA   |  1051.4  |
| EP151985 |    OLAF   | 2035.82  |
| EP161985 |  PAULINE  |  3089.6  |
| EP171985 |    RICK   | 2717.65  |
| EP181985 |   SANDRA  | 2580.11  |
| EP191985 |   TERRY   | 1746.33  |
| EP201985 |   VIVIAN  |  233.34  |
| EP211985 |   WALDO   |  693.82  |
| CP011985 |    NELE   | 1517.83  |
| EP221985 |    XINA   |  1520.4  |
| EP011986 |   AGATHA  | 1107.32  |
| EP021986 |    BLAS   |  433.6   |
| EP031986 |   CELIA   | 1395.31  |
| EP041986 |   DARBY   |  893.76  |
| EP051986 |  ESTELLE  | 3026.81  |
| EP061986 |   FRANK   | 2981.44  |
| EP071986 | GEORGETTE |  933.75  |
| EP081986 |   HOWARD  |  713.75  |
| EP091986 |    ISIS   | 1298.55  |
| EP101986 |   JAVIER  | 2604.89  |
| EP111986 |    KAY    | 1057.47  |
| EP121986 |   LESTER  |  711.22  |
| EP131986 |  MADELINE |  1894.9  |
| EP141986 |   NEWTON  | 1375.93  |
| EP151986 |   ORLENE  |  549.57  |
| EP161986 |   PAINE   | 1561.78  |
| EP171986 |   ROSLYN  | 1837.86  |
| EP011987 |   ADRIAN  |  383.36  |
| EP021987 |  BEATRIZ  |  932.82  |
| EP031987 |   CALVIN  | 1251.92  |
| EP041987 |    DORA   |  988.05  |
| EP051987 |   EUGENE  |  910.55  |
| EP061987 |  FERNANDA | 1744.41  |
| EP071987 |    GREG   | 1524.49  |
| EP081987 |   HILARY  | 1974.54  |
| EP091987 |   IRWIN   | 1140.14  |
| EP101987 |    JOVA   | 2142.71  |
| CP011987 |    OKA    |  939.93  |
| EP111987 |    KNUT   |  609.72  |
| EP121987 |   LIDIA   | 1054.18  |
| EP131987 |    MAX    | 1603.88  |
| EP141987 |   NORMA   |  744.77  |
| EP151987 |    OTIS   | 1315.14  |
| CP021987 |    PEKE   |  999.79  |
| EP161987 |   PILAR   |  146.05  |
| EP171987 |   RAMON   | 1263.27  |
| EP181987 |   SELMA   | 1044.36  |
| EP011988 |   ALETTA  |  520.22  |
| EP021988 |    BUD    |  556.83  |
| EP031988 |  CARLOTTA | 1504.51  |
| EP041988 |   DANIEL  | 1520.25  |
| EP051988 |   EMILIA  | 1086.61  |
| EP061988 |   FABIO   | 2584.59  |
| EP071988 |   GILMA   | 1338.82  |
| EP081988 |   HECTOR  | 2735.64  |
| EP091988 |    IVA    | 1699.98  |
| EP101988 |    JOHN   |  556.89  |
| CP011988 |   ULEKI   | 3148.79  |
| EP111988 |   KRISTY  |  1256.7  |
| CP021988 |    WILA   |  716.86  |
| EP121988 |    LANE   | 2493.07  |
| EP131988 |   MIRIAM  | 2002.79  |
| EP141988 |  UNNAMED  |  427.68  |
| EP151988 |  UNNAMED  |  230.54  |
| EP161988 |  UNNAMED  |  187.62  |
| EP171988 |  UNNAMED  |  413.52  |
| EP181988 |  UNNAMED  |  272.24  |
| EP191988 |  UNNAMED  |  226.5   |
| EP201988 |  UNNAMED  |  370.05  |
| EP011989 |   ADOLPH  |  1140.8  |
| EP021989 |  BARBARA  |  731.4   |
| EP031989 |   COSME   | 1210.57  |
| EP041989 |  UNNAMED  |  540.09  |
| EP051989 |  UNNAMED  |  1269.8  |
| EP061989 |  DALILIA  |  3360.9  |
| EP071989 |  UNNAMED  | 1323.75  |
| EP081989 |   ERICK   | 1099.57  |
| EP091989 |  FLOSSIE  |  977.2   |
| EP101989 |    GIL    | 1306.19  |
| EP111989 | HENRIETTE |  848.92  |
| EP121989 |   ISMAEL  | 2507.63  |
| EP131989 |  JULIETTE |  522.08  |
| EP141989 |    KIKO   |  484.45  |
| EP151989 |   LORENA  | 1650.67  |
| EP161989 |   MANUEL  |  738.78  |
| EP171989 |   NARDA   | 1372.96  |
| EP181989 |   OCTAVE  | 1689.21  |
| EP191989 | PRISCILLA |  873.99  |
| EP201989 |  UNNAMED  |  138.22  |
| EP211989 |  RAYMOND  | 2216.19  |
| EP221989 |  UNNAMED  |  816.57  |
| EP231989 |  UNNAMED  |   0.0    |
| EP241989 |  UNNAMED  |  415.53  |
| EP011990 |    ALMA   | 1601.95  |
| EP021990 |   BORIS   | 1437.09  |
